danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.675,0.678,0,-6.079,1,0.0722,0.0483,0.0,0.355,0.324,80.044,audio_features,0l2Kzhhu7zMQvJpLT8uASL,spotify:track:0l2Kzhhu7zMQvJpLT8uASL,https://api.spotify.com/v1/tracks/0l2Kzhhu7zMQvJpLT8uASL,https://api.spotify.com/v1/audio-analysis/0l2Kzhhu7zMQvJpLT8uASL,162000,4
0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037,audio_features,4S4Mfvv03M1cHgIOJcbUCL,spotify:track:4S4Mfvv03M1cHgIOJcbUCL,https://api.spotify.com/v1/tracks/4S4Mfvv03M1cHgIOJcbUCL,https://api.spotify.com/v1/audio-analysis/4S4Mfvv03M1cHgIOJcbUCL,133680,4
0.595,0.497,9,-7.363,1,0.0374,0.814,8.35e-06,0.0964,0.155,84.91,audio_features,3SaTOjbOiiV48h0Pz0ulcv,spotify:track:3SaTOjbOiiV48h0Pz0ulcv,https://api.spotify.com/v1/tracks/3SaTOjbOiiV48h0Pz0ulcv,https://api.spotify.com/v1/audio-analysis/3SaTOjbOiiV48h0Pz0ulcv,199415,4
0.474,0.439,1,-10.107,1,0.0541,0.447,0.000178,0.113,0.222,114.856,audio_features,27vN7hM1uXKgkjtSCwKkkb,spotify:track:27vN7hM1uXKgkjtSCwKkkb,https://api.spotify.com/v1/tracks/27vN7hM1uXKgkjtSCwKkkb,https://api.spotify.com/v1/audio-analysis/27vN7hM1uXKgkjtSCwKkkb,176800,4
0.747,0.407,0,-7.466,1,0.0347,0.214,0.0,0.042,0.398,79.988,audio_features,5bIRQuUgZqBSODQrJiMKEw,spotify:track:5bIRQuUgZqBSODQrJiMKEw,https://api.spotify.com/v1/tracks/5bIRQuUgZqBSODQrJiMKEw,https://api.spotify.com/v1/audio-analysis/5bIRQuUgZqBSODQrJiMKEw,158062,4
0.666,0.609,5,-7.202,1,0.093,0.16,0.0,0.114,0.497,96.074,audio_features,1mEgPGKwQsyzgmvnUaiw6v,spotify:track:1mEgPGKwQsyzgmvnUaiw6v,https://api.spotify.com/v1/tracks/1mEgPGKwQsyzgmvnUaiw6v,https://api.spotify.com/v1/audio-analysis/1mEgPGKwQsyzgmvnUaiw6v,201250,4
0.428,0.479,5,-9.758,0,0.213,0.535,0.0,0.1,0.464,165.927,audio_features,1QuzPovD4fnVy8KezHv7rI,spotify:track:1QuzPovD4fnVy8KezHv7rI,https://api.spotify.com/v1/tracks/1QuzPovD4fnVy8KezHv7rI,https://api.spotify.com/v1/audio-analysis/1QuzPovD4fnVy8KezHv7rI,187952,3
0.655,0.493,11,-11.757,0,0.491,0.35,0.0,0.54,0.44,83.079,audio_features,3LlSwO7YMOBB508kdsTX8K,spotify:track:3LlSwO7YMOBB508kdsTX8K,https://api.spotify.com/v1/tracks/3LlSwO7YMOBB508kdsTX8K,https://api.spotify.com/v1/audio-analysis/3LlSwO7YMOBB508kdsTX8K,176588,4
0.646,0.709,5,-6.005,0,0.0381,0.00925,0.000308,0.115,0.281,80.504,audio_features,7zkLlx4bTeeyUyzs1L7gV4,spotify:track:7zkLlx4bTeeyUyzs1L7gV4,https://api.spotify.com/v1/tracks/7zkLlx4bTeeyUyzs1L7gV4,https://api.spotify.com/v1/audio-analysis/7zkLlx4bTeeyUyzs1L7gV4,159150,4
0.703,0.386,6,-11.447,1,0.0672,0.0645,1.55e-06,0.257,0.192,124.117,audio_features,6Tt9PBM6oWGwVnxyzuM84j,spotify:track:6Tt9PBM6oWGwVnxyzuM84j,https://api.spotify.com/v1/tracks/6Tt9PBM6oWGwVnxyzuM84j,https://api.spotify.com/v1/audio-analysis/6Tt9PBM6oWGwVnxyzuM84j,160625,4
0.445,0.606,4,-6.279,1,0.0778,0.82,0.0,0.117,0.375,86.712,audio_features,3tfxO1TvXXQ7HymM15lGt1,spotify:track:3tfxO1TvXXQ7HymM15lGt1,https://api.spotify.com/v1/tracks/3tfxO1TvXXQ7HymM15lGt1,https://api.spotify.com/v1/audio-analysis/3tfxO1TvXXQ7HymM15lGt1,167996,5
0.719,0.836,2,-4.843,1,0.104,0.00478,0.0,0.105,0.538,100.008,audio_features,6z2O61TBA5HOsVyBesIwWs,spotify:track:6z2O61TBA5HOsVyBesIwWs,https://api.spotify.com/v1/tracks/6z2O61TBA5HOsVyBesIwWs,https://api.spotify.com/v1/audio-analysis/6z2O61TBA5HOsVyBesIwWs,168373,4
0.763,0.521,0,-7.553,1,0.15,0.0618,1.54e-05,0.144,0.476,113.862,audio_features,6wquH0T1fpK5OPzqB3ohwF,spotify:track:6wquH0T1fpK5OPzqB3ohwF,https://api.spotify.com/v1/tracks/6wquH0T1fpK5OPzqB3ohwF,https://api.spotify.com/v1/audio-analysis/6wquH0T1fpK5OPzqB3ohwF,195723,4
0.346,0.707,7,-5.706,0,0.106,0.2,0.0,0.0811,0.326,85.912,audio_features,4yoMMiRT5sXtIbSHKQfRqi,spotify:track:4yoMMiRT5sXtIbSHKQfRqi,https://api.spotify.com/v1/tracks/4yoMMiRT5sXtIbSHKQfRqi,https://api.spotify.com/v1/audio-analysis/4yoMMiRT5sXtIbSHKQfRqi,227373,4
0.718,0.581,5,-7.536,1,0.0582,0.0149,0.0,0.137,0.389,99.986,audio_features,5072cESvVBrvhoArkMJH3Y,spotify:track:5072cESvVBrvhoArkMJH3Y,https://api.spotify.com/v1/tracks/5072cESvVBrvhoArkMJH3Y,https://api.spotify.com/v1/audio-analysis/5072cESvVBrvhoArkMJH3Y,196442,4
0.654,0.83,10,-4.801,1,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,audio_features,5L2l7mI8J1USMzhsmdjat9,spotify:track:5L2l7mI8J1USMzhsmdjat9,https://api.spotify.com/v1/tracks/5L2l7mI8J1USMzhsmdjat9,https://api.spotify.com/v1/audio-analysis/5L2l7mI8J1USMzhsmdjat9,262200,4
0.556,0.391,7,-9.096,0,0.028,0.752,6.7e-05,0.187,0.525,81.826,audio_features,7DJmn7YiwwpU2QTwycq6Lt,spotify:track:7DJmn7YiwwpU2QTwycq6Lt,https://api.spotify.com/v1/tracks/7DJmn7YiwwpU2QTwycq6Lt,https://api.spotify.com/v1/audio-analysis/7DJmn7YiwwpU2QTwycq6Lt,202507,4
0.564,0.636,7,-8.136,1,0.0418,0.739,0.0224,0.0807,0.218,101.913,audio_features,73WyCOipkJRtIH8klizJd5,spotify:track:73WyCOipkJRtIH8klizJd5,https://api.spotify.com/v1/tracks/73WyCOipkJRtIH8klizJd5,https://api.spotify.com/v1/audio-analysis/73WyCOipkJRtIH8klizJd5,193187,4
0.708,0.727,2,-5.62,1,0.058,0.352,6.38e-06,0.211,0.542,99.05,audio_features,2L8nPHkX7M6DjHNxnTaRvw,spotify:track:2L8nPHkX7M6DjHNxnTaRvw,https://api.spotify.com/v1/tracks/2L8nPHkX7M6DjHNxnTaRvw,https://api.spotify.com/v1/audio-analysis/2L8nPHkX7M6DjHNxnTaRvw,147880,1
0.531,0.269,1,-10.6,1,0.0406,0.866,0.0,0.116,0.52,84.186,audio_features,5UqivtkoiPTXrJu6GIt1mh,spotify:track:5UqivtkoiPTXrJu6GIt1mh,https://api.spotify.com/v1/tracks/5UqivtkoiPTXrJu6GIt1mh,https://api.spotify.com/v1/audio-analysis/5UqivtkoiPTXrJu6GIt1mh,229557,4
0.482,0.444,2,-10.683,1,0.0394,0.919,0.383,0.13,0.248,119.85,audio_features,5Gu9NqnVHf7mmlCWYb25Ix,spotify:track:5Gu9NqnVHf7mmlCWYb25Ix,https://api.spotify.com/v1/tracks/5Gu9NqnVHf7mmlCWYb25Ix,https://api.spotify.com/v1/audio-analysis/5Gu9NqnVHf7mmlCWYb25Ix,240484,4
0.574,0.612,0,-4.741,1,0.0781,0.357,0.0,0.158,0.368,136.046,audio_features,2zoNNEAyPK2OGDfajardlY,spotify:track:2zoNNEAyPK2OGDfajardlY,https://api.spotify.com/v1/tracks/2zoNNEAyPK2OGDfajardlY,https://api.spotify.com/v1/audio-analysis/2zoNNEAyPK2OGDfajardlY,231663,3
0.867,0.639,7,-5.778,0,0.0888,0.375,0.0111,0.225,0.736,99.977,audio_features,2mssuAa5xshIx2c06p1c2F,spotify:track:2mssuAa5xshIx2c06p1c2F,https://api.spotify.com/v1/tracks/2mssuAa5xshIx2c06p1c2F,https://api.spotify.com/v1/audio-analysis/2mssuAa5xshIx2c06p1c2F,213907,4
0.651,0.865,1,-4.02,0,0.0418,0.00985,8.62e-05,0.0957,0.649,121.998,audio_features,6wR3zbFumY6hfNgN6xtrBI,spotify:track:6wR3zbFumY6hfNgN6xtrBI,https://api.spotify.com/v1/tracks/6wR3zbFumY6hfNgN6xtrBI,https://api.spotify.com/v1/audio-analysis/6wR3zbFumY6hfNgN6xtrBI,216393,4
0.522,0.765,0,-5.395,1,0.193,0.146,0.0,0.0866,0.455,180.065,audio_features,2sHwSBNDZN2yjCtgwStYt1,spotify:track:2sHwSBNDZN2yjCtgwStYt1,https://api.spotify.com/v1/tracks/2sHwSBNDZN2yjCtgwStYt1,https://api.spotify.com/v1/audio-analysis/2sHwSBNDZN2yjCtgwStYt1,204120,4
0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,audio_features,5cF0dROlMOK5uNZtivgu50,spotify:track:5cF0dROlMOK5uNZtivgu50,https://api.spotify.com/v1/tracks/5cF0dROlMOK5uNZtivgu50,https://api.spotify.com/v1/audio-analysis/5cF0dROlMOK5uNZtivgu50,208787,4
0.418,0.445,5,-5.407,1,0.227,0.469,0.0,0.123,0.608,175.686,audio_features,5iTaLzgPI5jRMVAxITcZwT,spotify:track:5iTaLzgPI5jRMVAxITcZwT,https://api.spotify.com/v1/tracks/5iTaLzgPI5jRMVAxITcZwT,https://api.spotify.com/v1/audio-analysis/5iTaLzgPI5jRMVAxITcZwT,157326,4
0.337,0.871,8,-4.604,1,0.0634,0.00907,0.0,0.579,0.526,94.847,audio_features,1OfLNb6dQ9dra1B58iT9Ex,spotify:track:1OfLNb6dQ9dra1B58iT9Ex,https://api.spotify.com/v1/tracks/1OfLNb6dQ9dra1B58iT9Ex,https://api.spotify.com/v1/audio-analysis/1OfLNb6dQ9dra1B58iT9Ex,234858,4
0.591,0.585,2,-6.35,1,0.0276,0.143,0.0,0.109,0.323,110.943,audio_features,7lidXGPXPYLNThITAOTlkK,spotify:track:7lidXGPXPYLNThITAOTlkK,https://api.spotify.com/v1/tracks/7lidXGPXPYLNThITAOTlkK,https://api.spotify.com/v1/audio-analysis/7lidXGPXPYLNThITAOTlkK,205473,4
0.705,0.761,0,-4.579,1,0.0298,0.00385,0.0,0.186,0.819,99.986,audio_features,446Jufq5oOCwOSXbkqq5yD,spotify:track:446Jufq5oOCwOSXbkqq5yD,https://api.spotify.com/v1/tracks/446Jufq5oOCwOSXbkqq5yD,https://api.spotify.com/v1/audio-analysis/446Jufq5oOCwOSXbkqq5yD,182133,4
0.655,0.56,9,-6.857,1,0.0486,0.749,0.0,0.115,0.599,140.975,audio_features,56eGOeSsqdg3FLxdo83TwV,spotify:track:56eGOeSsqdg3FLxdo83TwV,https://api.spotify.com/v1/tracks/56eGOeSsqdg3FLxdo83TwV,https://api.spotify.com/v1/audio-analysis/56eGOeSsqdg3FLxdo83TwV,198440,4
0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,audio_features,42fw0rxRO2xbesF6mJfd4Y,spotify:track:42fw0rxRO2xbesF6mJfd4Y,https://api.spotify.com/v1/tracks/42fw0rxRO2xbesF6mJfd4Y,https://api.spotify.com/v1/audio-analysis/42fw0rxRO2xbesF6mJfd4Y,196747,4
0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,audio_features,0BCy325UZyR9z0t0uxwn2N,spotify:track:0BCy325UZyR9z0t0uxwn2N,https://api.spotify.com/v1/tracks/0BCy325UZyR9z0t0uxwn2N,https://api.spotify.com/v1/audio-analysis/0BCy325UZyR9z0t0uxwn2N,194187,4
0.535,0.763,7,-5.529,1,0.0289,0.0141,0.0,0.133,0.468,82.009,audio_features,5tMViyamkwQmHjMm1OajDi,spotify:track:5tMViyamkwQmHjMm1OajDi,https://api.spotify.com/v1/tracks/5tMViyamkwQmHjMm1OajDi,https://api.spotify.com/v1/audio-analysis/5tMViyamkwQmHjMm1OajDi,162400,4
0.572,0.82,6,-6.4,0,0.0764,0.157,7.21e-06,0.109,0.144,139.003,audio_features,7KJXiuMXQu723ODChoxENp,spotify:track:7KJXiuMXQu723ODChoxENp,https://api.spotify.com/v1/tracks/7KJXiuMXQu723ODChoxENp,https://api.spotify.com/v1/audio-analysis/7KJXiuMXQu723ODChoxENp,236747,4
0.704,0.478,9,-6.562,1,0.047,0.771,0.000516,0.0875,0.42,128.789,audio_features,0IajnzlicUA89rZSkqfLPS,spotify:track:0IajnzlicUA89rZSkqfLPS,https://api.spotify.com/v1/tracks/0IajnzlicUA89rZSkqfLPS,https://api.spotify.com/v1/audio-analysis/0IajnzlicUA89rZSkqfLPS,133560,4
0.663,0.563,6,-8.072,1,0.309,0.483,0.0,0.0825,0.551,80.013,audio_features,0R5GHstZfGdRcfXrAcL7Sd,spotify:track:0R5GHstZfGdRcfXrAcL7Sd,https://api.spotify.com/v1/tracks/0R5GHstZfGdRcfXrAcL7Sd,https://api.spotify.com/v1/audio-analysis/0R5GHstZfGdRcfXrAcL7Sd,159750,4
0.739,0.471,8,-8.456,1,0.0436,0.0661,9.78e-05,0.116,0.31,90.002,audio_features,5dmPNuHmRRJuHmJTDa7NuJ,spotify:track:5dmPNuHmRRJuHmJTDa7NuJ,https://api.spotify.com/v1/tracks/5dmPNuHmRRJuHmJTDa7NuJ,https://api.spotify.com/v1/audio-analysis/5dmPNuHmRRJuHmJTDa7NuJ,194400,4
0.756,0.517,0,-8.122,1,0.0996,0.341,2.68e-05,0.103,0.267,110.064,audio_features,0FtuxFKzjbVCQAA3UQZXll,spotify:track:0FtuxFKzjbVCQAA3UQZXll,https://api.spotify.com/v1/tracks/0FtuxFKzjbVCQAA3UQZXll,https://api.spotify.com/v1/audio-analysis/0FtuxFKzjbVCQAA3UQZXll,159813,1
0.59,0.498,9,-6.845,1,0.0827,0.162,0.0,0.0947,0.504,80.022,audio_features,6gSw5vz7dcafda23VqMrnl,spotify:track:6gSw5vz7dcafda23VqMrnl,https://api.spotify.com/v1/tracks/6gSw5vz7dcafda23VqMrnl,https://api.spotify.com/v1/audio-analysis/6gSw5vz7dcafda23VqMrnl,194337,4
0.62,0.616,1,-10.071,1,0.143,0.304,0.00954,0.264,0.67,169.139,audio_features,2dIeraguJ8SoHDqXfSZelZ,spotify:track:2dIeraguJ8SoHDqXfSZelZ,https://api.spotify.com/v1/tracks/2dIeraguJ8SoHDqXfSZelZ,https://api.spotify.com/v1/audio-analysis/2dIeraguJ8SoHDqXfSZelZ,157303,4
0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,audio_features,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,190067,4
0.733,0.787,2,-2.192,1,0.32,0.229,0.0,0.169,0.514,73.463,audio_features,5XR4V6uo2NCLkke1DyOcPY,spotify:track:5XR4V6uo2NCLkke1DyOcPY,https://api.spotify.com/v1/tracks/5XR4V6uo2NCLkke1DyOcPY,https://api.spotify.com/v1/audio-analysis/5XR4V6uo2NCLkke1DyOcPY,152037,4
0.377,0.152,5,-14.857,1,0.0406,0.625,3.73e-05,0.167,0.118,69.969,audio_features,70A7N2jqbXrZnZgjQKGJUs,spotify:track:70A7N2jqbXrZnZgjQKGJUs,https://api.spotify.com/v1/tracks/70A7N2jqbXrZnZgjQKGJUs,https://api.spotify.com/v1/audio-analysis/70A7N2jqbXrZnZgjQKGJUs,267040,4
0.457,0.551,5,-9.36,0,0.167,0.427,1.15e-06,0.113,0.428,89.87,audio_features,7eqoqGkKwgOaWNNHx90uEZ,spotify:track:7eqoqGkKwgOaWNNHx90uEZ,https://api.spotify.com/v1/tracks/7eqoqGkKwgOaWNNHx90uEZ,https://api.spotify.com/v1/audio-analysis/7eqoqGkKwgOaWNNHx90uEZ,307151,4
0.372,0.485,5,-8.841,1,0.0761,0.667,0.00386,0.14,0.433,170.417,audio_features,5K7dEG6yDQ981HO7kFMVqm,spotify:track:5K7dEG6yDQ981HO7kFMVqm,https://api.spotify.com/v1/tracks/5K7dEG6yDQ981HO7kFMVqm,https://api.spotify.com/v1/audio-analysis/5K7dEG6yDQ981HO7kFMVqm,211669,4
0.677,0.492,1,-4.764,1,0.0597,0.118,2.52e-05,0.0844,0.166,83.962,audio_features,1zRdhBRqRnMSLkZTODa5OL,spotify:track:1zRdhBRqRnMSLkZTODa5OL,https://api.spotify.com/v1/tracks/1zRdhBRqRnMSLkZTODa5OL,https://api.spotify.com/v1/audio-analysis/1zRdhBRqRnMSLkZTODa5OL,161431,4
0.659,0.625,4,-2.253,1,0.045,0.0644,0.0,0.582,0.442,88.042,audio_features,4hPpVbbakQNv8YTHYaOJP4,spotify:track:4hPpVbbakQNv8YTHYaOJP4,https://api.spotify.com/v1/tracks/4hPpVbbakQNv8YTHYaOJP4,https://api.spotify.com/v1/audio-analysis/4hPpVbbakQNv8YTHYaOJP4,181824,4
0.646,0.682,7,-5.847,1,0.0759,0.683,4.84e-06,0.107,0.421,131.895,audio_features,5JRMqkR82k2fdDEAim9SCN,spotify:track:5JRMqkR82k2fdDEAim9SCN,https://api.spotify.com/v1/tracks/5JRMqkR82k2fdDEAim9SCN,https://api.spotify.com/v1/audio-analysis/5JRMqkR82k2fdDEAim9SCN,176732,4
0.875,0.858,4,-3.886,1,0.0496,0.081,1.27e-06,0.381,0.7,121.978,audio_features,4otVP2TcJliXWq2GjkvWkR,spotify:track:4otVP2TcJliXWq2GjkvWkR,https://api.spotify.com/v1/tracks/4otVP2TcJliXWq2GjkvWkR,https://api.spotify.com/v1/audio-analysis/4otVP2TcJliXWq2GjkvWkR,187797,4
0.49,0.606,7,-6.604,0,0.0424,0.169,0.00106,0.0704,0.119,126.553,audio_features,68Rnp6Cev6ESnEwlpQI2Ll,spotify:track:68Rnp6Cev6ESnEwlpQI2Ll,https://api.spotify.com/v1/tracks/68Rnp6Cev6ESnEwlpQI2Ll,https://api.spotify.com/v1/audio-analysis/68Rnp6Cev6ESnEwlpQI2Ll,236170,4
0.681,0.34,7,-8.617,1,0.0339,0.82,0.0,0.285,0.417,129.98,audio_features,1Fo4OvzP9PThFKMeMIAEYu,spotify:track:1Fo4OvzP9PThFKMeMIAEYu,https://api.spotify.com/v1/tracks/1Fo4OvzP9PThFKMeMIAEYu,https://api.spotify.com/v1/audio-analysis/1Fo4OvzP9PThFKMeMIAEYu,179998,4
0.632,0.454,7,-6.996,1,0.0505,0.51,2.68e-06,0.179,0.493,90.024,audio_features,6KUsVERTI2fY3Swi5mo27R,spotify:track:6KUsVERTI2fY3Swi5mo27R,https://api.spotify.com/v1/tracks/6KUsVERTI2fY3Swi5mo27R,https://api.spotify.com/v1/audio-analysis/6KUsVERTI2fY3Swi5mo27R,185108,4
0.47,0.221,5,-9.243,1,0.0371,0.693,0.0,0.104,0.264,133.714,audio_features,4fFfyouye6vrX9o9z4PVMu,spotify:track:4fFfyouye6vrX9o9z4PVMu,https://api.spotify.com/v1/tracks/4fFfyouye6vrX9o9z4PVMu,https://api.spotify.com/v1/audio-analysis/4fFfyouye6vrX9o9z4PVMu,208000,4
0.809,0.411,6,-9.417,0,0.0373,0.151,0.165,0.223,0.399,127.96,audio_features,7zn3MMeHjee0OZAtsLMDxN,spotify:track:7zn3MMeHjee0OZAtsLMDxN,https://api.spotify.com/v1/tracks/7zn3MMeHjee0OZAtsLMDxN,https://api.spotify.com/v1/audio-analysis/7zn3MMeHjee0OZAtsLMDxN,140625,4
0.512,0.224,7,-12.107,1,0.137,0.616,0.0245,0.118,0.277,82.433,audio_features,1ejVZdZLqAsDjdq3fFzaeH,spotify:track:1ejVZdZLqAsDjdq3fFzaeH,https://api.spotify.com/v1/tracks/1ejVZdZLqAsDjdq3fFzaeH,https://api.spotify.com/v1/audio-analysis/1ejVZdZLqAsDjdq3fFzaeH,148972,5
0.796,0.178,0,-11.991,1,0.0572,0.607,0.0,0.623,0.608,93.976,audio_features,18uwL0vNUanqZH0ro2QcOP,spotify:track:18uwL0vNUanqZH0ro2QcOP,https://api.spotify.com/v1/tracks/18uwL0vNUanqZH0ro2QcOP,https://api.spotify.com/v1/audio-analysis/18uwL0vNUanqZH0ro2QcOP,181613,4
0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,audio_features,58wyJLv6yH1La9NIZPl3ne,spotify:track:58wyJLv6yH1La9NIZPl3ne,https://api.spotify.com/v1/tracks/58wyJLv6yH1La9NIZPl3ne,https://api.spotify.com/v1/audio-analysis/58wyJLv6yH1La9NIZPl3ne,187932,4
0.789,0.404,1,-8.364,1,0.23,0.205,0.0,0.219,0.472,122.062,audio_features,4n4BflhWjCHIxrI4v7Xt9s,spotify:track:4n4BflhWjCHIxrI4v7Xt9s,https://api.spotify.com/v1/tracks/4n4BflhWjCHIxrI4v7Xt9s,https://api.spotify.com/v1/audio-analysis/4n4BflhWjCHIxrI4v7Xt9s,235566,4
0.729,0.38,11,-8.558,0,0.099,0.0319,5.01e-05,0.119,0.323,114.975,audio_features,6S5dMjMifQYmyTu1mX4f8P,spotify:track:6S5dMjMifQYmyTu1mX4f8P,https://api.spotify.com/v1/tracks/6S5dMjMifQYmyTu1mX4f8P,https://api.spotify.com/v1/audio-analysis/6S5dMjMifQYmyTu1mX4f8P,127029,4
0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,audio_features,3pXF1nA74528Edde4of9CC,spotify:track:3pXF1nA74528Edde4of9CC,https://api.spotify.com/v1/tracks/3pXF1nA74528Edde4of9CC,https://api.spotify.com/v1/audio-analysis/3pXF1nA74528Edde4of9CC,198293,4
0.7,0.747,1,-6.044,1,0.0436,0.127,0.0,0.0941,0.629,111.941,audio_features,4cZ3UsiKd1kUQIaq4BFIj2,spotify:track:4cZ3UsiKd1kUQIaq4BFIj2,https://api.spotify.com/v1/tracks/4cZ3UsiKd1kUQIaq4BFIj2,https://api.spotify.com/v1/audio-analysis/4cZ3UsiKd1kUQIaq4BFIj2,182920,4
0.835,0.462,7,-6.227,1,0.155,0.513,0.0,0.0875,0.702,78.99,audio_features,40KuvsFD0zpUFuCcmt5Xm0,spotify:track:40KuvsFD0zpUFuCcmt5Xm0,https://api.spotify.com/v1/tracks/40KuvsFD0zpUFuCcmt5Xm0,https://api.spotify.com/v1/audio-analysis/40KuvsFD0zpUFuCcmt5Xm0,121672,4
0.515,0.869,11,-4.732,1,0.0672,0.00257,2.01e-06,0.21,0.452,93.24,audio_features,28C4nmrd7BTu0XbOmaTHZr,spotify:track:28C4nmrd7BTu0XbOmaTHZr,https://api.spotify.com/v1/tracks/28C4nmrd7BTu0XbOmaTHZr,https://api.spotify.com/v1/audio-analysis/28C4nmrd7BTu0XbOmaTHZr,209558,4
0.805,0.429,6,-7.398,1,0.0512,0.222,2.2e-06,0.365,0.553,107.009,audio_features,7hJCwbaLSp0cDraXG91oAW,spotify:track:7hJCwbaLSp0cDraXG91oAW,https://api.spotify.com/v1/tracks/7hJCwbaLSp0cDraXG91oAW,https://api.spotify.com/v1/audio-analysis/7hJCwbaLSp0cDraXG91oAW,205371,4
0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621,4
0.66,0.483,1,-7.076,1,0.106,0.665,0.0,0.488,0.415,148.023,audio_features,6wAllzGveiNj3T0w5SU66Y,spotify:track:6wAllzGveiNj3T0w5SU66Y,https://api.spotify.com/v1/tracks/6wAllzGveiNj3T0w5SU66Y,https://api.spotify.com/v1/audio-analysis/6wAllzGveiNj3T0w5SU66Y,201081,4
0.485,0.321,2,-12.631,1,0.0314,0.0322,0.0923,0.0677,0.162,82.034,audio_features,7rP2j96yHkABXBAKpMAFs9,spotify:track:7rP2j96yHkABXBAKpMAFs9,https://api.spotify.com/v1/tracks/7rP2j96yHkABXBAKpMAFs9,https://api.spotify.com/v1/audio-analysis/7rP2j96yHkABXBAKpMAFs9,196023,4
0.727,0.912,8,-3.594,0,0.0377,0.0272,0.000443,0.118,0.671,126.023,audio_features,7qZOnik9K8Mv987ccBjwwj,spotify:track:7qZOnik9K8Mv987ccBjwwj,https://api.spotify.com/v1/tracks/7qZOnik9K8Mv987ccBjwwj,https://api.spotify.com/v1/audio-analysis/7qZOnik9K8Mv987ccBjwwj,179217,4
0.91,0.401,1,-9.552,1,0.0855,0.0302,0.000159,0.0801,0.824,135.994,audio_features,6q7Tz67loOULIPEXo941hk,spotify:track:6q7Tz67loOULIPEXo941hk,https://api.spotify.com/v1/tracks/6q7Tz67loOULIPEXo941hk,https://api.spotify.com/v1/audio-analysis/6q7Tz67loOULIPEXo941hk,216267,4
0.514,0.951,9,-3.813,1,0.0603,0.0951,0.0,0.349,0.838,171.96,audio_features,3wx2kQWPn9p5UppQbNhPAk,spotify:track:3wx2kQWPn9p5UppQbNhPAk,https://api.spotify.com/v1/tracks/3wx2kQWPn9p5UppQbNhPAk,https://api.spotify.com/v1/audio-analysis/3wx2kQWPn9p5UppQbNhPAk,192160,4
0.723,0.706,5,-5.593,0,0.148,0.114,0.0,0.214,0.698,105.004,audio_features,2JfuhsT7tD46vBf5ikscyt,spotify:track:2JfuhsT7tD46vBf5ikscyt,https://api.spotify.com/v1/tracks/2JfuhsT7tD46vBf5ikscyt,https://api.spotify.com/v1/audio-analysis/2JfuhsT7tD46vBf5ikscyt,163200,4
0.598,0.73,4,-7.871,1,0.0423,0.087,0.00268,0.186,0.264,130.039,audio_features,6SL7KzIA96f0HiKjuv7tED,spotify:track:6SL7KzIA96f0HiKjuv7tED,https://api.spotify.com/v1/tracks/6SL7KzIA96f0HiKjuv7tED,https://api.spotify.com/v1/audio-analysis/6SL7KzIA96f0HiKjuv7tED,226000,4
0.721,0.879,7,-2.191,1,0.231,0.223,0.00214,0.226,0.653,125.985,audio_features,43XVdVydjpHCCGMrsjc785,spotify:track:43XVdVydjpHCCGMrsjc785,https://api.spotify.com/v1/tracks/43XVdVydjpHCCGMrsjc785,https://api.spotify.com/v1/audio-analysis/43XVdVydjpHCCGMrsjc785,173333,4
0.822,0.792,11,-4.471,0,0.124,0.0518,1.09e-06,0.124,0.842,117.984,audio_features,4dtTsxiztEoD9SQLBhifal,spotify:track:4dtTsxiztEoD9SQLBhifal,https://api.spotify.com/v1/tracks/4dtTsxiztEoD9SQLBhifal,https://api.spotify.com/v1/audio-analysis/4dtTsxiztEoD9SQLBhifal,169831,4
0.779,0.756,8,-4.669,1,0.0887,0.215,2.48e-06,0.333,0.795,125.988,audio_features,7MwoGAOLI3MnEC7mGFOYcW,spotify:track:7MwoGAOLI3MnEC7mGFOYcW,https://api.spotify.com/v1/tracks/7MwoGAOLI3MnEC7mGFOYcW,https://api.spotify.com/v1/audio-analysis/7MwoGAOLI3MnEC7mGFOYcW,208571,4
